row_id,subject,file,block,direction,source,target,anatomical_direction,lag_same_direction_traversals,n_traversals_modeled,reduced_loocv_mse,full_loocv_mse,delta_mse_source_added,curve_circular_shift_p,n_unique_circular_shifts
62,M02,sub-M02_ses-20240318T100000_behavior+ecephys.nwb,2,RtoL,RSC,CA1,reverse,0,26,1.0870770043129105,1.1904749586418442,-0.10339795432893362,0.76,24
63,M02,sub-M02_ses-20240318T100000_behavior+ecephys.nwb,2,RtoL,RSC,CA1,reverse,1,26,1.0870770043129105,1.1474403407537304,-0.060363336440819815,0.44,24
64,M03,sub-M03_ses-20240624T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,0,22,1.0365685175652413,0.9071707974072711,0.12939772015797013,0.09523809523809523,20
65,M03,sub-M03_ses-20240624T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,1,22,1.0365685175652413,1.140013654257456,-0.10344513669221467,0.6666666666666666,20
66,M03,sub-M03_ses-20240624T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,0,22,0.7239420377030297,0.508611168266375,0.2153308694366547,0.09523809523809523,20
67,M03,sub-M03_ses-20240624T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,1,22,0.7239420377030297,0.727169360454878,-0.0032273227518483383,0.19047619047619047,20
68,M03,sub-M03_ses-20240624T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,0,22,1.0848219748398302,1.2254775497840016,-0.14065557494417136,0.8095238095238095,20
69,M03,sub-M03_ses-20240624T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,1,22,1.0848219748398302,1.1323998831350828,-0.04757790829525255,0.19047619047619047,20
70,M03,sub-M03_ses-20240624T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,0,22,1.0365685175652413,1.2181886772118573,-0.18162015964661604,0.8571428571428571,20
71,M03,sub-M03_ses-20240624T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,1,22,1.0365685175652413,1.116614512087574,-0.08004599452233263,0.6190476190476191,20
72,M03,sub-M03_ses-20240624T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,0,22,0.49620331528532113,0.5972720176652438,-0.10106870237992271,1.0,20
73,M03,sub-M03_ses-20240624T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,1,22,0.49620331528532113,0.7080984628993168,-0.21189514761399564,1.0,20
74,M03,sub-M03_ses-20240624T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,0,22,1.3783972714755046,1.5321222026113106,-0.153724931135806,0.6666666666666666,20
75,M03,sub-M03_ses-20240624T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,1,22,1.3783972714755046,1.574595137870508,-0.19619786639500347,0.7142857142857143,20
76,M03,sub-M03_ses-20240624T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,0,22,1.4289675756295435,1.0278645118234941,0.4011030638060493,0.047619047619047616,20
77,M03,sub-M03_ses-20240624T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,1,22,1.4289675756295435,1.5695678294926687,-0.14060025386312525,0.7142857142857143,20
78,M03,sub-M03_ses-20240624T100000_behavior+ecephys.nwb,1,RtoL,RSC,CA1,reverse,0,22,0.49620331528532113,0.37760601688016565,0.11859729840515548,0.047619047619047616,20
79,M03,sub-M03_ses-20240624T100000_behavior+ecephys.nwb,1,RtoL,RSC,CA1,reverse,1,22,0.49620331528532113,0.6902505260488739,-0.1940472107635528,0.9047619047619048,20
