row_id,subject,file,block,direction,source,target,anatomical_direction,lag_same_direction_traversals,n_traversals_modeled,reduced_loocv_mse,full_loocv_mse,delta_mse_source_added,curve_circular_shift_p,n_unique_circular_shifts
97,M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,1,42,0.07037088289794939,0.07515038410840441,-0.00477950121045502,0.9512195121951219,40
98,M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,0,42,0.27764754121457413,0.275022242664948,0.0026252985496261205,0.3170731707317073,40
99,M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,1,42,0.27764754121457413,0.2921899397836426,-0.014542398569068471,0.975609756097561,40
100,M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,0,42,0.21572856438676685,0.21205910185393653,0.00366946253283032,0.07317073170731707,40
101,M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,1,42,0.21572856438676685,0.18989928635517245,0.025829278031594405,0.024390243902439025,40
102,M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,0,42,0.07037088289794939,0.07497281365198402,-0.0046019307540346305,0.975609756097561,40
103,M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,1,42,0.07037088289794939,0.07270148049574106,-0.002330597597791667,0.6829268292682927,40
104,M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,0,43,0.14281600648694762,0.13088295588336446,0.011933050603583156,0.023809523809523808,41
105,M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,1,43,0.14281600648694762,0.1473449937939911,-0.004528987307043486,0.38095238095238093,41
106,M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,0,43,0.5302807436969927,0.47717710395079516,0.053103639746197584,0.14285714285714285,41
107,M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,1,43,0.5302807436969927,0.4877180587576157,0.04256268493937704,0.14285714285714285,41
108,M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,0,43,0.3911728193247214,0.2279236625744639,0.16324915675025753,0.023809523809523808,41
109,M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,1,43,0.3911728193247214,0.3957196675771748,-0.004546848252453384,0.19047619047619047,41
110,M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,1,RtoL,RSC,CA1,reverse,0,43,0.14281600648694762,0.08070930581501061,0.06210670067193701,0.023809523809523808,41
111,M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,1,RtoL,RSC,CA1,reverse,1,43,0.14281600648694762,0.13877902223654745,0.004036984250400166,0.07142857142857142,41
112,M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,0,42,2.815442200587062,2.8447012284449675,-0.029259027857905462,0.5853658536585366,40
113,M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,1,42,2.815442200587062,2.881377095794478,-0.06593489520741613,0.6341463414634146,40
114,M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,0,42,0.39395872892877115,0.4108451761546231,-0.016886447225851975,0.5121951219512195,40
115,M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,1,42,0.39395872892877115,0.4050479644282835,-0.011089235499512351,0.3902439024390244,40
116,M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,0,42,0.7615291273905433,1.7363505480683972,-0.9748214206778538,1.0,40
117,M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,1,42,0.7615291273905433,0.7464722123249127,0.015056915065630672,0.2682926829268293,40
118,M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,0,42,2.815442200587062,2.1332873153647887,0.6821548852222734,0.0975609756097561,40
119,M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,1,42,2.815442200587062,2.865724761029379,-0.050282560442316715,0.6829268292682927,40
120,M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,0,45,0.5099010266962399,0.5138853665780351,-0.00398433988179514,0.22727272727272727,43
121,M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,1,45,0.5099010266962399,0.5491387201035242,-0.039237693407284224,0.8409090909090909,43
122,M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,0,45,0.48539178236767155,0.48966732027660853,-0.004275537908936977,0.20454545454545456,43
123,M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,1,45,0.48539178236767155,0.5054076364516651,-0.020015854083993534,0.5227272727272727,43
124,M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,0,45,0.6512355626211775,0.6240645589258095,0.027171003695368068,0.11363636363636363,43
