subject,file,region,block,direction,n_cells_available,n_cells_equalized,fit_status,midpoint_usable,low,amplitude,midpoint,scale,r_squared,constant_aic,sigmoid_aic,delta_aic_sigmoid_minus_constant,early_five_mean,late_five_mean,late_minus_early,early_identity_null_q95,early_identity_null_p,early_spatial_null_q95,early_spatial_null_p,monotonic_trend_rho,monotonic_trend_p,n_scores
M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,RSC,1,LtoR,51,42,detectable_transition,True,0.14381081459251327,0.17282414155742362,32.96838034124996,7.184208431743153,0.48124188474641905,-233.96345932577634,-256.18511456475886,-22.22165523898252,0.12768421533188515,0.2632679446966938,0.13558372936480864,0.05873855236886709,0.004975124378109453,0.034816191456586786,0.004975124378109453,0.6655089096949562,0.004975124378109453,43
M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,RSC,1,RtoL,51,42,unresolved_nonmonotonic_or_weak,False,-0.11297056497105674,0.41769334405696956,1.0000000000000002,16.128852838220997,0.4661458704882875,-228.50043562915235,-251.37153720930945,-22.871101580157102,0.1049949385781856,0.24935687541422494,0.14436193683603932,0.05510958616054816,0.004975124378109453,0.02952635319565598,0.004975124378109453,0.7129818069688558,0.004975124378109453,46
M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,CA1,1,LtoR,133,51,detectable_transition,True,0.05036078225085411,0.43093024012264464,36.15325324602453,13.54457352379924,0.7047937678638974,-205.33149382816322,-250.5748989742363,-45.24340514607309,0.08674115926025269,0.2927842947720607,0.206043135511808,0.08265581434902591,0.04477611940298507,0.06925420041402801,0.014925373134328358,0.84587958836399,0.004975124378109453,42
M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,CA1,1,RtoL,133,51,detectable_transition,True,0.107990862781328,0.24131262476781865,28.39731686176131,4.485168392888591,0.7156922181281187,-191.64250020886607,-238.4658115324429,-46.82331132357683,0.09151230037663063,0.31906430882143866,0.22755200844480802,0.06004235497815961,0.014925373134328358,0.0640534929398591,0.009950248756218905,0.8076330929422252,0.004975124378109453,42
M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,CA3,1,LtoR,51,51,unresolved_nonmonotonic_or_weak,False,-0.11899037481525206,0.5377770130605332,1.0000000000000002,18.780605090351767,0.6446287239924675,-209.5706110912491,-247.02348299212474,-37.452871900875635,0.15411487915646155,0.3469140794554524,0.19279920029899084,0.06304915729638506,0.004975124378109453,0.06078070206845565,0.004975124378109453,0.8105501985252412,0.004975124378109453,42
M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,CA3,1,RtoL,51,51,detectable_transition,True,0.07697958103703817,0.21939582743141578,19.734361990154575,7.234204891472948,0.7017875003841542,-209.54020919653146,-254.3580655435169,-44.81785634698542,0.09702640504003628,0.29193186911218916,0.19490546407215287,0.0759796230452194,0.014925373134328358,0.05248073996773511,0.004975124378109453,0.8385868244064502,0.004975124378109453,42
M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,RSC,1,LtoR,70,51,present_from_first_observed_traversals,False,0.10493366630168649,0.0838884689275425,6.168779554077869,0.5000000000000001,0.3352524438533401,-254.99635373802698,-266.1469665970688,-11.150612859041814,0.10482203612433871,0.19427076766750181,0.0894487315431631,0.059759116683941016,0.004975124378109453,0.034149703525939,0.004975124378109453,0.2998946600761689,0.05472636815920398,42
M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,RSC,1,RtoL,70,51,present_from_first_observed_traversals,False,0.1801316275541819,0.088182744491225,29.25889470124585,1.7762557750916756,0.3378503714957949,-229.9431704422688,-241.2582468357407,-11.315076393471884,0.15786750706487684,0.25538179862930327,0.09751429156442643,0.0641291382506069,0.004975124378109453,0.0429952189928903,0.004975124378109453,0.594198201118224,0.004975124378109453,42
M05,sub-M05_ses-20240729T100000_behavior+ecephys.nwb,CA1,1,LtoR,72,72,present_from_first_observed_traversals,False,0.14790505880076646,0.0828734122599091,21.69692900796243,1.119711886237875,0.4211427007262811,-273.3043556101545,-294.0926209403375,-20.78826533018298,0.1536869052655138,0.23070221921104245,0.07701531394552866,0.07410277121471641,0.004975124378109453,0.040971665394370804,0.004975124378109453,0.5639795918367346,0.004975124378109453,49
M05,sub-M05_ses-20240729T100000_behavior+ecephys.nwb,CA1,1,RtoL,72,72,unresolved_nonmonotonic_or_weak,False,-0.009611142947273848,0.21735399819567783,1.0000000000730447,9.204051142417473,0.3486959242527552,-290.85214957403736,-305.8623036976884,-15.010154123651034,0.10893223385176723,0.17173672229614984,0.0628044884443826,0.11133674614762569,0.12935323383084577,0.04120980619096203,0.004975124378109453,0.48693877551020404,0.004975124378109453,49
M05,sub-M05_ses-20240729T100000_behavior+ecephys.nwb,CA3,1,LtoR,128,72,present_from_first_observed_traversals,False,0.08842237578080683,0.09964526159809427,30.607182395584452,8.286472442472677,0.4572262222649449,-303.40327838844115,-327.3453487992856,-23.94207041084445,0.0796214364430873,0.17419098459916485,0.09456954815607754,0.05125506371459157,0.004975124378109453,0.038824315298722975,0.004975124378109453,0.6889795918367345,0.004975124378109453,49
