row_id,subject,file,block,direction,source,target,anatomical_direction,lag_same_direction_traversals,n_traversals_modeled,reduced_loocv_mse,full_loocv_mse,delta_mse_source_added,curve_circular_shift_p,n_unique_circular_shifts
68,M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,0,19,1.2538937458395114,1.3964488975470588,-0.1425551517075474,0.5555555555555556,17
69,M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,1,19,1.2538937458395114,1.3206277221382599,-0.06673397629874844,0.3333333333333333,17
70,M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,0,19,1.2614972140977567,1.239421369848574,0.02207584424918263,0.2222222222222222,17
71,M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,1,19,1.2614972140977567,1.3570007328993228,-0.09550351880156605,0.7777777777777778,17
72,M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,0,19,1.5715104538025828,1.6619067155496672,-0.09039626174708437,0.2777777777777778,17
73,M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,1,19,1.5715104538025828,1.3938413442418205,0.17766910956076232,0.1111111111111111,17
74,M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,0,19,1.9926999767397964,1.8279832144266002,0.1647167623131962,0.1111111111111111,17
75,M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,1,19,1.9926999767397964,2.14318409480261,-0.1504841180628136,0.5,17
76,M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,0,19,1.8049942338858294,1.912729927174203,-0.10773569328837374,0.3888888888888889,17
77,M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,1,19,1.8049942338858294,1.8974987048034886,-0.09250447091765923,0.4444444444444444,17
78,M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,1,RtoL,RSC,CA1,reverse,0,19,1.5715104538025828,1.696303979816171,-0.12479352601358817,0.4444444444444444,17
79,M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,1,RtoL,RSC,CA1,reverse,1,19,1.5715104538025828,1.8289567267571447,-0.2574462729545619,0.7777777777777778,17
80,M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,0,19,0.6056253458454602,0.6998962204140979,-0.0942708745686377,0.7222222222222222,17
81,M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,1,19,0.6056253458454602,0.6528759750869036,-0.04725062924144341,0.4444444444444444,17
82,M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,0,19,1.7497315283375965,2.0878943536531573,-0.33816282531556086,0.8333333333333334,17
83,M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,1,19,1.7497315283375965,2.036158148364303,-0.2864266200267065,0.7222222222222222,17
84,M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,0,19,1.5236297155466254,1.425943325388445,0.09768639015818037,0.16666666666666666,17
85,M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,1,19,1.5236297155466254,1.6361954431867776,-0.11256572764015216,0.4444444444444444,17
86,M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,0,19,0.6056253458454602,0.6931519363268626,-0.08752659048140232,0.6111111111111112,17
87,M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,1,19,0.6056253458454602,0.26630380386120067,0.33932154198425957,0.05555555555555555,17
88,M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,0,19,3.119748354334851,3.039581457514289,0.080166896820562,0.2777777777777778,17
89,M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,1,19,3.119748354334851,3.4328980009181937,-0.31314964658334254,0.4444444444444444,17
90,M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,0,19,1.2286332971756113,1.600956432691449,-0.3723231355158376,0.8888888888888888,17
91,M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,1,19,1.2286332971756113,1.447913146050076,-0.21927984887446472,0.5555555555555556,17
92,M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,0,19,3.494966132490464,3.9729567272138104,-0.47799059472334626,0.7777777777777778,17
93,M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,1,19,3.494966132490464,2.579001267092516,0.9159648653979482,0.05555555555555555,17
94,M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,1,RtoL,RSC,CA1,reverse,0,19,3.119748354334851,3.484275347670939,-0.36452699333608773,0.4444444444444444,17
95,M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,1,RtoL,RSC,CA1,reverse,1,19,3.119748354334851,3.2650558424522087,-0.1453074881173575,0.3333333333333333,17
96,M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,0,19,0.47226462673170166,0.4463285273684107,0.025936099363290943,0.05555555555555555,17
