subject,file,region,block,direction,raw_fit_status,raw_midpoint,behavior_cv_r2,behavior_ridge_alpha,adjusted_fit_status,adjusted_midpoint_usable,adjusted_low,adjusted_amplitude,adjusted_midpoint,adjusted_scale,adjusted_r_squared,adjusted_constant_aic,adjusted_sigmoid_aic,adjusted_delta_aic_sigmoid_minus_constant,adjusted_early_five_mean,adjusted_late_five_mean,adjusted_late_minus_early,adjusted_early_identity_null_q95,adjusted_early_identity_null_p,adjusted_early_spatial_null_q95,adjusted_early_spatial_null_p,adjusted_monotonic_trend_rho,adjusted_monotonic_trend_p,adjusted_n_scores
M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,CA3,1,RtoL,detectable_transition,19.27206458007997,-0.2807238665153593,1.0,detectable_transition,True,0.09964442759536493,0.18505080157282225,17.325231495239507,4.82092648150437,0.5269081122355637,-198.53063427376225,-223.9661912995283,-25.43555702576606,0.11606932502327691,0.2776117309990264,0.1615424059757495,0.08820343425747922,0.0039920159680638,0.07374256900438252,0.0039920159680638,0.6951624665748319,0.001996007984031936,42
M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,RSC,1,LtoR,present_from_first_observed_traversals,6.001549561260903,-0.22983685152489408,1.0,present_from_first_observed_traversals,False,0.11112714460367809,0.09592862859978779,5.956111563582638,0.5000000001121208,0.2902544314342683,-239.20366609501053,-247.6033126417674,-8.399646546756856,0.11102687040004608,0.19654510356673,0.08551823316668392,0.058051428621218454,0.0019960079840319,0.02524469371853475,0.0019960079840319,0.19568916619398755,0.0998003992015968,42
M03,sub-M03_ses-20240623T100000_behavior+ecephys.nwb,RSC,1,RtoL,present_from_first_observed_traversals,25.249365975377785,-0.3414419424454813,1.0,detectable_transition,True,0.18687644548751658,0.10522488273134643,23.629244977440955,5.501771675614604,0.25579598019981087,-217.99854929315606,-224.4070318794731,-6.408482586317035,0.17225172483679002,0.27791271716822874,0.10566099233143872,0.06802520655790668,0.0019960079840319,0.04362764869697259,0.0019960079840319,0.5807471031520948,0.001996007984031936,42
M05,sub-M05_ses-20240729T100000_behavior+ecephys.nwb,CA1,1,LtoR,present_from_first_observed_traversals,22.11154899677538,-0.053889945227928004,1.0,present_from_first_observed_traversals,False,0.15261577789587596,0.08336560430923978,21.29935912461846,1.2886286063199428,0.37915792627531775,-268.6028449162183,-285.96009332785155,-17.357248411633236,0.16589873801391491,0.24128268408030826,0.07538394606639334,0.08979585879108361,0.0019960079840319,0.04746871649201531,0.0019960079840319,0.5024489795918367,0.001996007984031936,49
M05,sub-M05_ses-20240729T100000_behavior+ecephys.nwb,CA1,1,RtoL,present_from_first_observed_traversals,1.000000000000002,-0.23236702957907385,1.0,present_from_first_observed_traversals,False,-0.043164896735355986,0.26592892919638866,1.0000000000000002,8.784806999947637,0.4027114051921751,-278.7735457053883,-298.02593453165355,-19.252388826265246,0.10648376784860458,0.1870884438423085,0.08060467599370391,0.08681527457667301,0.0479041916167664,0.020584910691614708,0.0019960079840319,0.5339795918367346,0.001996007984031936,49
M05,sub-M05_ses-20240729T100000_behavior+ecephys.nwb,CA3,1,LtoR,present_from_first_observed_traversals,28.255346070955227,-0.0878343844726881,1.0,present_from_first_observed_traversals,False,0.1081146672959783,0.06916794388740938,32.15713745019594,7.178521218862201,0.22632110215058576,-300.3197203677873,-306.89303962218537,-6.573319254398086,0.11420398126699294,0.17456040303311182,0.060356421766118884,0.06762306402669105,0.0019960079840319,0.05284174254763755,0.0019960079840319,0.5027551020408163,0.001996007984031936,49
M05,sub-M05_ses-20240729T100000_behavior+ecephys.nwb,CA3,1,RtoL,present_from_first_observed_traversals,3.1772853084042363,0.06545777837904121,1.0,present_from_first_observed_traversals,False,0.06767343160999699,0.06093896188307138,3.7318229117131465,0.5000000257654438,0.10780851059007979,-328.0875732214462,-327.6772234869799,0.41034973446625145,0.09652860212770482,0.11469177160699565,0.018163169479290822,0.04972166494099363,0.0059880239520958,0.018334578440676937,0.0019960079840319,0.19979591836734692,0.06986027944111776,49
M05,sub-M05_ses-20240729T100000_behavior+ecephys.nwb,RSC,1,LtoR,present_from_first_observed_traversals,48.999999999147306,-0.09945375578560345,1.0,present_from_first_observed_traversals,False,0.11769217550462567,0.10462941479047279,48.99999999999999,10.332901637998196,0.06580572243331917,-275.1948492345031,-272.5303211992542,2.6645280352489067,0.13993183567047657,0.17136403144580475,0.03143219577532819,0.06610817423347905,0.0019960079840319,0.011893041665873447,0.0019960079840319,0.31,0.01996007984031936,49
M05,sub-M05_ses-20240729T100000_behavior+ecephys.nwb,RSC,1,RtoL,unresolved_nonmonotonic_or_weak,1.3075091954847426,-0.0754537121348462,1.0,unresolved_nonmonotonic_or_weak,False,0.11990418890235797,7.179339953022683e-14,12.127366572342048,29.999999999999645,-2.0650148258027912e-14,-306.0388187342365,-300.0388187342355,6.000000000000966,0.12793690213787076,0.08048253071497509,-0.04745437142289567,0.14268548337432874,0.0758483033932135,0.04549094726758874,0.0019960079840319,0.0060204081632653055,0.5269461077844312,49
M05,sub-M05_ses-20240730T100000_behavior+ecephys.nwb,CA1,1,LtoR,detectable_transition,6.60386994708273,-0.12732657212028675,1.0,detectable_transition,True,0.04907946407652506,0.2353619066707797,11.191318181920034,4.024141766537789,0.528720760554247,-173.61781811951562,-196.95769344695964,-23.33987532744402,0.0798083149540038,0.2476848081156105,0.1678764931616067,0.053169353610231444,0.0039920159680638,0.05551573311887224,0.0019960079840319,0.6410931174089068,0.001996007984031936,39
M05,sub-M05_ses-20240730T100000_behavior+ecephys.nwb,CA1,1,RtoL,detectable_transition,4.56436296170167,-0.25154196545557705,1.0,detectable_transition,True,0.06607582316644978,0.1997704305511492,12.077430439395869,4.8495185611349685,0.5599717942231384,-186.04117843734062,-211.23600354061182,-25.1948251032712,0.08125719300639599,0.26997383888712484,0.18871664588072884,0.06955145027954354,0.0259481037924151,0.05474783338374454,0.0159680638722554,0.7137542400700295,0.001996007984031936,38
M05,sub-M05_ses-20240730T100000_behavior+ecephys.nwb,CA3,1,LtoR,present_from_first_observed_traversals,1.000000000042275,-0.07223569269372843,1.0,present_from_first_observed_traversals,False,0.09749649031581806,0.1977623399495272,38.99999999966067,29.999999990637374,0.12924319098484105,-237.99041651030677,-237.3877259623943,0.6026905479124594,0.132997288038814,0.20772777527910752,0.07473048724029352,0.0816483130379872,0.0019960079840319,0.0454854713054963,0.0019960079840319,0.3856275303643725,0.015968063872255488,39
M05,sub-M05_ses-20240730T100000_behavior+ecephys.nwb,CA3,1,RtoL,present_from_first_observed_traversals,8.816826655775214,-0.23736249341089644,1.0,present_from_first_observed_traversals,False,0.12823392031796957,0.07167072123498047,13.052456819159355,1.3094439436452632,0.3047363582125946,-216.9177421033778,-224.72938035998416,-7.811638256606358,0.12262082226939561,0.19229890676523945,0.06967808449584384,0.09023567825325066,0.0079840319361277,0.05741522838383366,0.0019960079840319,0.48331327278695696,0.001996007984031936,38
M05,sub-M05_ses-20240730T100000_behavior+ecephys.nwb,RSC,1,LtoR,present_from_first_observed_traversals,6.689303054300116,-0.4258797131387839,1.0,present_from_first_observed_traversals,False,0.13156746956482004,0.10337928989439397,5.976650315170697,0.7022432369919385,0.15417094036226653,-190.8486627957812,-191.37874467714371,-0.5300818813625199,0.13955191317404353,0.20054372671100648,0.06099181353696295,0.060512489644005116,0.0019960079840319,0.03619881590848521,0.0019960079840319,0.17125506072874497,0.14570858283433133,39
M05,sub-M05_ses-20240730T100000_behavior+ecephys.nwb,RSC,1,RtoL,present_from_first_observed_traversals,27.952128120424703,-0.4974248797201186,1.0,present_from_first_observed_traversals,False,0.21579367040044897,0.04171387281271477,28.045606548165857,0.5000000007067814,0.06474630231675915,-199.29631023165956,-195.83993341060068,3.456376821058882,0.2329273959911124,0.24478587277544306,0.011858476784330663,0.1049764602472872,0.0019960079840319,0.045337621551570596,0.0019960079840319,0.04540978225188752,0.3712574850299401,38
M05,sub-M05_ses-20240731T100000_behavior+ecephys.nwb,CA1,1,LtoR,present_from_first_observed_traversals,30.587429750967363,-0.14401602202996955,1.0,present_from_first_observed_traversals,False,0.05581497623607093,0.0265501542710485,30.482587003543422,0.5000000000006793,0.04882968664287812,-268.2744024838146,-264.6273232408925,3.647079242922075,0.05348043116694914,0.04857943675383003,-0.004900994413119107,0.027489880866821387,0.0019960079840319,0.02700171780140699,0.0039920159680638,0.050416281221091576,0.3473053892215569,47
M05,sub-M05_ses-20240731T100000_behavior+ecephys.nwb,CA1,1,RtoL,present_from_first_observed_traversals,45.99999984742292,0.012957594422644547,1.0,present_from_first_observed_traversals,False,0.049967758165935086,1.348594166013353e-11,45.999999972668554,29.999999999999677,-1.0492273716522504e-11,-254.09681883235095,-248.0968188318683,6.0000000004826575,0.09418364823297769,-0.0040300705460399764,-0.09821371877901766,0.03827494942757868,0.0019960079840319,0.018931468327753588,0.0019960079840319,-0.3185322232500771,0.9960079840319361,46
M05,sub-M05_ses-20240731T100000_behavior+ecephys.nwb,CA3,1,LtoR,unresolved_nonmonotonic_or_weak,1.0000000000001985,-0.059805294968440226,1.0,unresolved_nonmonotonic_or_weak,False,0.0021060858255233616,0.05829465681454384,4.49239697439181,0.5000000000000017,0.1564531025940954,-304.9470548151143,-306.9436244731075,-1.9965696579931773,0.016223040166763108,0.06840421127928634,0.052181171112523225,0.03180421377107351,0.2694610778443114,0.01704793262450431,0.059880239520958,0.18142923219241444,0.11976047904191617,47
M05,sub-M05_ses-20240731T100000_behavior+ecephys.nwb,CA3,1,RtoL,present_from_first_observed_traversals,31.915627891324224,0.32503811584449394,1.0,present_from_first_observed_traversals,False,0.03629463661807899,0.021489094715453533,25.891203260913137,2.7596094469942267,0.08244639786080243,-313.541276345465,-311.49931317071713,2.0419631747478775,0.039570674296560415,0.037511598180501704,-0.002059076116058711,0.039369513716782815,0.0518962075848303,0.01508004186940342,0.0019960079840319,0.24156645081714462,0.06387225548902195,46
M05,sub-M05_ses-20240731T100000_behavior+ecephys.nwb,RSC,1,LtoR,unresolved_nonmonotonic_or_weak,3.832966978770908,-0.13945855968247356,1.0,unresolved_nonmonotonic_or_weak,False,-0.04855496387425843,0.0873257158555803,3.885895087879304,0.5000000000000001,0.09647102277407227,-252.56831814150476,-251.3363317132724,1.231986428232375,-0.01631190840772062,-0.012142043626493206,0.004169864781227415,0.022946156026391176,0.8642714570858283,0.028594547949669976,0.8502994011976048,-0.06591119333950046,0.6447105788423154,47
M05,sub-M05_ses-20240731T100000_behavior+ecephys.nwb,RSC,1,RtoL,present_from_first_observed_traversals,45.99999999949873,-0.18729584830361024,1.0,present_from_first_observed_traversals,False,0.032352451768143636,2.20591595339011e-18,1.0001126473063255,29.999997056063954,-1.3322676295501878e-15,-255.08163585356647,-249.08163585356635,6.000000000000114,0.07314469566990851,-0.03361206679071645,-0.10675676246062496,0.05021083812450604,0.0059880239520958,0.02343889084588654,0.0019960079840319,-0.37551649707061363,0.9960079840319361,46
