subject,file,region,block,direction,n_cells_available,n_cells_equalized,fit_status,midpoint_usable,low,amplitude,midpoint,scale,r_squared,constant_aic,sigmoid_aic,delta_aic_sigmoid_minus_constant,early_five_mean,late_five_mean,late_minus_early,early_identity_null_q95,early_identity_null_p,early_spatial_null_q95,early_spatial_null_p,monotonic_trend_rho,monotonic_trend_p,n_scores
M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,156,31,present_from_first_observed_traversals,False,0.15415822372390744,0.23782193066911,1.0000000027821447,6.825622151458055,0.2744890912335045,-269.1039257250861,-278.8270050828327,-9.723079357746599,0.29371094578455975,0.33699532930376164,0.043284383519201886,0.09974538932672893,0.004975124378109453,0.13063253862732951,0.004975124378109453,0.3392857142857142,0.009950248756218905,49
M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,156,31,present_from_first_observed_traversals,False,0.19305308768149304,0.10862141965321707,1.0000000000159195,6.599130563030746,0.1693428488684403,-322.8927538988399,-325.9841229111123,-3.0913690122724233,0.2617065229015605,0.30403364207025324,0.04232711916869275,0.09012603454426116,0.004975124378109453,0.09798313737102894,0.004975124378109453,0.30071428571428566,0.004975124378109453,49
M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,31,31,present_from_first_observed_traversals,False,0.2210365494130795,6.044670128603391e-10,48.99999947309208,29.99999999986016,-3.1021962776378587e-10,-267.19181007953927,-261.19181006433854,6.000000015200726,0.2597096281692861,0.19596140475551996,-0.06374822341376615,0.11466716439578446,0.004975124378109453,0.08090364893527772,0.004975124378109453,-0.15479591836734694,0.8606965174129353,49
M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,RtoL,31,31,present_from_first_observed_traversals,False,0.2573626915675432,0.16819252138819288,3.5001544941594833,0.5000000000003104,0.484825124533973,-286.69873851094167,-313.19793323627164,-26.49919472532997,0.3254486802893921,0.39238750711106873,0.06693882682167662,0.11096671453396315,0.004975124378109453,0.08840516745577585,0.004975124378109453,0.12959183673469385,0.1890547263681592,49
M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,RSC,1,LtoR,60,31,present_from_first_observed_traversals,False,0.06853620352773244,0.07586049816764717,10.895901568437363,4.778598993452391,0.23889260964764836,-301.08100734077726,-308.45706721022435,-7.37605986944709,0.07560905335014356,0.11605290980112828,0.04044385645098472,0.06144831786910166,0.014925373134328358,0.053040253113660736,0.024875621890547265,0.378469387755102,0.004975124378109453,49
M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,RSC,1,RtoL,60,31,present_from_first_observed_traversals,False,-0.01102333282021592,0.15397126287794177,1.0000000000000002,0.5000000000000016,0.07060775420032883,-308.90813857304073,-306.4961344473727,2.412004125668034,0.11875309178696299,0.10526216876216202,-0.013490923024800969,0.05922925403050417,0.004975124378109453,0.059465701879603525,0.004975124378109453,-0.016122448979591836,0.5373134328358209,49
M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,CA1,1,LtoR,91,39,detectable_transition,True,0.16652074832580913,0.4289892276659511,25.652357621309346,6.908427295991714,0.9440824773508125,-167.87363653033327,-285.8803683308709,-118.00673180053764,0.17541191106659831,0.5443973248730594,0.36898541380646105,0.0874758058388507,0.004975124378109453,0.08349961152186998,0.004975124378109453,0.9485049833887043,0.004975124378109453,43
M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,CA1,1,RtoL,91,39,unresolved_nonmonotonic_or_weak,False,-0.6895864409339244,1.7029791638828615,1.0000000000000002,28.791092875834714,0.8996642327149649,-153.90171323792362,-249.06796719771762,-95.166253959794,0.195856541798127,0.6844930522959394,0.48863651049781237,0.09891351265167486,0.004975124378109453,0.08356471003810073,0.004975124378109453,0.9537702607470049,0.004975124378109453,44
M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,CA3,1,LtoR,39,39,detectable_transition,True,0.05749292876991642,0.45119069293758174,24.830078389240317,7.257423037896309,0.775296114186679,-156.54397534450075,-214.74176302835104,-58.197787683850294,0.06454099292069322,0.47608879440998136,0.41154780148928816,0.10303852213858078,0.263681592039801,0.056352831615884,0.029850746268656716,0.874509211718514,0.004975124378109453,43
M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,CA3,1,RtoL,39,39,unresolved_nonmonotonic_or_weak,False,-0.2847893419621195,0.7769796487718785,1.0000000000000002,6.977775969687892,0.745803150070868,-178.92619967951137,-233.19063742510346,-54.26443774559209,0.15039477564865805,0.5294082370981747,0.3790134614495167,0.08623077265651258,0.009950248756218905,0.12774395289328958,0.04477611940298507,0.8125440451021845,0.004975124378109453,44
